0.446060181, 2.135112474, 0.254593372, 0.964537859
0.460896969, 4.189160543, 0.295174837, 1.038872004
0.455044985, 6.324934962, 0.292066574, 1.046596050
0.461467266, 8.273663655, 0.290598154, 1.051699400
0.466012955, 10.150706552, 0.302599669, 1.073862314
0.485280752, 12.051116080, 0.316444874, 1.122993469
0.481599092, 13.178912821, 0.318273067, 1.120494127
0.479436398, 16.070287964, 0.322952032, 1.144379139
0.482418776, 17.931049796, 0.328855276, 1.145767927
0.482994318, 19.954978492, 0.337146044, 1.182068348
0.493663549, 21.521974233, 0.347160339, 1.210295439
0.499071836, 23.269377807, 0.349597454, 1.241128683
0.505170345, 24.888055360, 0.358137369, 1.269244194
0.518523455, 25.937325819, 0.369626760, 1.315622091
0.527701855, 27.205663348, 0.375289679, 1.358767033
0.548875332, 27.622168705, 0.396059990, 1.425312519
0.565544128, 28.513766110, 0.399219275, 1.449794054
0.585495949, 28.831315179, 0.420653105, 1.520524740
0.611645222, 28.841931765, 0.449999571, 1.583718300
0.630591631, 29.728860662, 0.457827806, 1.636787653
0.651254892, 29.603061749, 0.448484659, 1.637969732
0.703231573, 28.641544353, 0.470023632, 1.696454048
0.706503630, 29.626993617, 0.478091240, 1.742541552
0.718898296, 30.275940196, 0.516619205, 1.877576590
0.820808887, 28.441289485, 0.559253454, 2.025582552
0.840003490, 28.946221762, 0.556454897, 2.034215689
0.842862606, 29.136664377, 0.560575962, 2.076587200
0.875104904, 22.792595812, 0.606578827, 2.188243151
0.911034584, 23.330262524, 0.561869383, 2.041340113
0.914044857, 24.390826130, 0.617018223, 2.219704628
0.949755192, 24.819243168, 0.648005962, 2.303108931
0.939556599, 32.884194685, 0.602365732, 2.245866776
0.963187933, 34.331206647, 0.652231693, 2.341136217
0.986043930, 26.600038285, 0.661669254, 2.364774227
0.997356415, 27.054022264, 0.679003477, 2.424769402
1.008173704, 27.807725316, 0.635881186, 2.440264940
1.034814835, 27.963846785, 0.632206440, 2.457304716
1.043937206, 28.287617017, 0.678348541, 2.549295664
1.063005924, 28.900567573, 0.635195255, 2.501059771
1.060736179, 29.783609945, 0.713112831, 2.592180967
1.090929747, 30.009597625, 0.747620106, 2.881608963
1.078632593, 30.629265511, 0.795790434, 2.848892689
1.145586252, 29.526913520, 0.800531149, 2.920958281
1.106992245, 40.740515547, 0.735016823, 2.847953081
1.138424635, 43.014747587, 0.821754694, 3.068939924
1.168674469, 43.781798895, 0.766108513, 3.092532396
1.191795588, 44.326411476, 0.828919172, 3.108174324
1.229533195, 44.443786709, 0.680680037, 2.865801573
1.275863647, 30.608612243, 0.790356636, 3.177367210
1.322037220, 31.256710089, 0.695921898, 2.966718197
1.374984264, 30.078970132, 0.881810904, 3.399244070
1.427363157, 30.345398361, 0.798394203, 3.197723627
1.482721090, 29.855510168, 0.918475389, 3.339085579
1.474105358, 30.430699932, 0.711863518, 3.019156933
1.518491268, 30.083500643, 1.034246683, 3.552350044
1.532215118, 29.996527341, 0.916821241, 3.365803242
1.593869209, 30.615650000, 0.863323689, 3.430670977
1.591465950, 30.516482425, 1.053893566, 3.617730141
1.579571724, 30.717117532, 0.861100197, 3.386973858
1.567454576, 31.578674193, 0.747050285, 3.300870657
1.589749336, 31.185943863, 0.805140257, 3.445126772
1.611749411, 30.969070910, 0.874673843, 3.419625044
1.624734402, 30.906532785, 0.789680243, 3.168832302
1.656188488, 31.621921008, 0.771914959, 3.232248068
1.666071415, 32.116672960, 0.789649248, 3.126577616
1.650170088, 32.649553319, 1.034421444, 3.607565403
1.661948442, 32.521167697, 0.814934254, 3.171761513
1.661783934, 32.689898683, 0.831921101, 3.298223257
1.657211542, 33.168161659, 0.809686422, 3.234401941
1.661791086, 33.759624335, 0.825095892, 3.471897125
1.671645403, 33.658074092, 0.885548353, 3.488911152
1.693759918, 33.761906991, 0.909358263, 3.502496719
1.722686768, 33.595232704, 0.909663439, 3.553100109
1.723525286, 34.209193709, 0.908334494, 3.467050076
1.735946894, 35.981296439, 0.975034237, 3.781287193
1.751154184, 35.943093204, 0.954363346, 3.908119202
1.764863491, 35.751687515, 1.067862272, 3.954196215
1.786433935, 36.237198253, 1.095291138, 3.870705366
1.804880142, 36.157493342, 1.079942226, 3.897571325
1.836196661, 36.071296793, 1.142620802, 3.839569330
1.855074167, 35.951503896, 1.165453911, 4.054958582
1.871875525, 36.449477151, 1.250711918, 4.113520861
1.914825678, 36.310652923, 1.187638760, 4.047228575
1.947099686, 36.364532671, 1.133446932, 3.984562397
1.991303444, 36.277347356, 1.178923130, 3.948852062
4.387051582, 17.419055788, 1.149528265, 3.927836180
4.258912086, 18.512408701, 1.177107334, 4.035474539
2.115107536, 36.270430107, 1.223612785, 4.033105850
