0.029743910, 2.082724441, 0.019184828, 0.070165873
0.031369209, 3.914816527, 0.021510601, 0.076421976
0.031586409, 5.799783207, 0.011461973, 0.069517136
0.030533075, 8.190079990, 0.024447441, 0.081589937
0.029910564, 9.888126030, 0.024537802, 0.087746143
0.030220985, 12.089628127, 0.026279926, 0.090011358
0.030365467, 13.870931438, 0.029980659, 0.094765186
0.032604218, 14.082179161, 0.030027866, 0.097085476
0.031894207, 17.801472163, 0.030905247, 0.103739738
0.031513453, 18.613818160, 0.034895182, 0.104079008
0.032721758, 19.322546865, 0.036567926, 0.111291409
0.033102274, 22.633300322, 0.035382986, 0.111652136
0.034799576, 22.203921355, 0.036844015, 0.118590593
0.035311460, 22.953205627, 0.037944555, 0.123121500
0.037667990, 22.115098110, 0.040369272, 0.123028755
0.037923574, 23.376544102, 0.041100502, 0.126735210
0.039054871, 23.271857384, 0.042008400, 0.132272005
0.038890123, 24.390339594, 0.044139624, 0.138140678
0.040933371, 28.020089259, 0.046357155, 0.141215086
0.038900852, 31.113673536, 0.046045542, 0.146420479
0.044144392, 28.362655572, 0.047138929, 0.148365021
0.043092966, 29.769739654, 0.051748276, 0.153440475
0.045518637, 28.866824541, 0.057049513, 0.162194490
0.046847343, 29.194414348, 0.051110983, 0.154427528
0.048516035, 29.263462968, 0.056659937, 0.165035963
0.049098015, 29.445862160, 0.058910370, 0.170458078
0.051295280, 29.372630307, 0.057402134, 0.168805361
0.052192688, 29.516106747, 0.068979979, 0.190139055
0.057865858, 27.533144823, 0.066494942, 0.192087412
0.052962065, 29.824413188, 0.068067312, 0.192274809
0.058104992, 28.947224565, 0.065531492, 0.193862200
0.058135033, 29.181299157, 0.066689014, 0.196806669
0.057629824, 30.575463367, 0.080976486, 0.218423128
0.063955545, 28.989209829, 0.026920557, 0.175136566
0.065518379, 29.054040892, 0.071928978, 0.210012913
0.066627979, 29.233830749, 0.082500219, 0.226671934
0.068162680, 29.542954826, 0.033813953, 0.198794127
0.072265625, 28.799632864, 0.079592466, 0.220003605
0.072198153, 24.303646777, 0.093931198, 0.247848034
0.074514866, 24.253737300, 0.037777662, 0.218502283
0.073966503, 25.223792612, 0.100538492, 0.262121677
0.077608109, 25.483551167, 0.038410902, 0.224434614
0.078722477, 25.799849836, 0.091238976, 0.258241653
0.080428839, 25.746164060, 0.035027027, 0.226517677
0.081861734, 26.933791614, 0.099850893, 0.285018921
0.084663153, 26.370677732, 0.033408642, 0.222452164
0.083700895, 27.376492224, 0.105618715, 0.280136108
0.088412523, 26.384066582, 0.035512447, 0.237536430
0.089675903, 27.472011810, 0.101308584, 0.288686752
0.092251062, 27.099529380, 0.031604290, 0.241916180
0.090582848, 27.980862341, 0.109806299, 0.290293694
0.091683388, 28.443381247, 0.032582283, 0.243670702
0.095557451, 27.965804294, 0.120611668, 0.308471918
0.101508617, 26.770068792, 0.041489840, 0.275211334
0.091436625, 29.783389236, 0.116721392, 0.334477901
0.103310347, 28.107993044, 0.037095547, 0.257824898
0.101786375, 28.758194543, 0.102176905, 0.315197229
0.109013319, 27.411149667, 0.050194025, 0.314034462
0.115033150, 26.817038672, 0.114318609, 0.332681179
0.117179394, 28.159779744, 0.048756838, 0.302726984
0.110208988, 29.766329212, 0.143971443, 0.373613596
0.115050554, 29.512754168, 0.039680243, 0.279760599
0.123358250, 29.303066166, 0.142527819, 0.380497694
0.123496771, 27.878786233, 0.041344404, 0.306428432
0.123218536, 31.655736805, 0.048392057, 0.309249878
0.128417492, 28.666183550, 0.044440269, 0.316739559
0.125455618, 30.991207979, 0.042237282, 0.309096098
0.134136915, 29.002152885, 0.043422222, 0.330462456
0.135487318, 29.233830749, 0.048067808, 0.339464664
0.141248703, 30.251517953, 0.044692516, 0.321382523
0.142115831, 30.833070808, 0.042844534, 0.333508730
0.143625021, 31.834144535, 0.042744398, 0.327284098
0.149878502, 32.014574630, 0.047282934, 0.371175051
0.156584978, 30.866035602, 0.045301676, 0.321130276
0.156112432, 31.020807987, 0.050172091, 0.329641104
0.166326046, 31.900587808, 0.041539907, 0.326932907
0.164064407, 30.457189977, 0.045365334, 0.342867374
0.172121048, 32.691279277, 0.045359850, 0.337729931
0.174650669, 31.006000918, 0.049350023, 0.360327959
0.180114985, 30.013894848, 0.039429903, 0.329886913
0.181717157, 28.313205590, 0.050136089, 0.362553835
0.187589645, 32.097626646, 0.047478914, 0.339223862
1.655599833, 3.149687101, 0.051899910, 0.372538567
2.530508757, 2.079923534, 0.047278166, 0.373599052
2.889032364, 1.850142324, 0.043630838, 0.354436159
2.901462793, 1.870480291, 0.046641588, 0.352426767
2.952578306, 1.872353844, 0.041886091, 0.337522984
3.023667574, 1.856195797, 0.050149441, 0.347009420
