0.000004053, 0.007895160, 0.007004976, 0.007020950, 0.000000000
0.000345945, 0.000093336, 0.008037567, 0.008064032, 0.000087023
0.000071764, 0.000844137, 0.002287626, 0.002300262, 0.000080109
0.000174284, 0.000367720, 0.007102966, 0.007120371, 0.000226974
0.000153065, 0.000627186, 0.006438017, 0.006459236, 0.000173807
0.000333786, 0.000329773, 0.005667925, 0.005689621, 0.000066042
0.000563145, 0.000223696, 0.005668879, 0.005695581, 0.000277996
0.000445604, 0.000296286, 0.006294966, 0.006317854, 0.000299931
0.000509739, 0.000244032, 0.006515503, 0.006544352, 0.000388145
0.000619888, 0.000249940, 0.006213427, 0.006256580, 0.000245094
0.000922918, 0.000233422, 0.006479740, 0.006514788, 0.000252008
0.000859737, 0.000264208, 0.006321907, 0.006356001, 0.000318050
0.000673294, 0.000238822, 0.006643295, 0.006711960, 0.000334024
0.000891447, 0.000230219, 0.007072449, 0.007114410, 0.000350952
0.000418901, 0.000313593, 0.006621599, 0.006716251, 0.000334024
0.001270771, 0.000207767, 0.007202387, 0.007261515, 0.000350952
0.001241207, 0.000197379, 0.007414579, 0.007463217, 0.000357866
0.000738859, 0.000254200, 0.007562637, 0.007726431, 0.000363111
0.000737190, 0.000249940, 0.007396221, 0.007519722, 0.000287056
0.001016855, 0.000218952, 0.007852077, 0.007939339, 0.000254869
0.001810551, 0.000175908, 0.007938147, 0.008011341, 0.000554085
0.001532316, 0.000197379, 0.007916927, 0.008028030, 0.000543118
0.001047850, 0.000230219, 0.007901669, 0.008004904, 0.000586987
0.001857519, 0.000196225, 0.008339167, 0.008396149, 0.000528097
0.001618624, 0.000197670, 0.008826971, 0.008939981, 0.000883102
0.001351118, 0.000216480, 0.007919788, 0.008083105, 0.000653982
0.001801968, 0.000203669, 0.008509874, 0.008593559, 0.000895023
0.001287222, 0.000220390, 0.009693384, 0.009842873, 0.000869036
0.001234770, 0.000201226, 0.009193659, 0.009429455, 0.000833988
0.001140833, 0.000228261, 0.010412455, 0.010514975, 0.000887871
0.001136303, 0.000233422, 0.009711504, 0.009804964, 0.000890017
0.002270699, 0.000202746, 0.010182858, 0.010293961, 0.000908852
0.002072811, 0.000203978, 0.009343863, 0.009450674, 0.000645876
0.002286196, 0.000170111, 0.011155844, 0.011263847, 0.000895023
0.002301216, 0.000196225, 0.008755207, 0.008956432, 0.000617981
0.001969337, 0.000214748, 0.009763241, 0.009927511, 0.000653028
0.002717733, 0.000177772, 0.010822296, 0.010973692, 0.000896215
0.002889872, 0.000175908, 0.010448217, 0.010655403, 0.000654936
0.002019644, 0.000213383, 0.010518551, 0.010758877, 0.000772953
0.002317429, 0.000204913, 0.011299610, 0.011606932, 0.000791073
0.002109051, 0.000202746, 0.011311769, 0.011449337, 0.000883102
0.002788782, 0.000156796, 0.005103350, 0.005513906, 0.000303984
0.002163887, 0.000202440, 0.012098551, 0.012331724, 0.000756979
0.002306461, 0.000174991, 0.005005121, 0.005391359, 0.000285864
0.002548456, 0.000197379, 0.012679815, 0.012953758, 0.000812054
0.001659155, 0.000232211, 0.005307913, 0.005427122, 0.000361919
0.572291374, 0.000002551, 0.011882782, 0.012041330, 0.000766993
0.611392021, 0.000002439, 0.005011797, 0.005293846, 0.000285864
1.209349871, 0.000001277, 0.011940241, 0.012174368, 0.000759840
0.638253450, 0.000002435, 0.004758596, 0.004995346, 0.000292063
0.576847076, 0.000002745, 0.011231899, 0.011576176, 0.000735998
0.672813177, 0.000002407, 0.005042791, 0.005331039, 0.000291824
0.435954571, 0.000003767, 0.010436773, 0.010975122, 0.000740051
0.700368404, 0.000002401, 0.005008221, 0.005414248, 0.000290155
0.714037657, 0.000002401, 0.010298729, 0.010516882, 0.000681162
1.410217762, 0.000001257, 0.004385948, 0.004634619, 0.000289917
0.734996080, 0.000002420, 0.011868954, 0.012361526, 0.000789881
0.759589672, 0.000002382, 0.004879713, 0.005320549, 0.000517130
1.230789661, 0.000001510, 0.011073589, 0.011267424, 0.000696898
