0.118452072, 1.936219400, 0.073947430, 0.421571016, 0.000001907
0.161086798, 2.845598508, 0.077104330, 0.429159164, 0.006218910
0.153970003, 4.769475420, 0.082066298, 0.444102049, 0.003065109
0.182336330, 4.987351032, 0.082298517, 0.450513363, 0.006711960
0.205141068, 5.920812126, 0.088834047, 0.505220413, 0.008069992
0.190336704, 6.689524182, 0.080108643, 0.460181713, 0.015790939
0.229474068, 6.737831946, 0.087998390, 0.503313541, 0.014182091
0.216682673, 8.362181446, 0.082587957, 0.465271235, 0.016021013
0.242507458, 8.836429889, 0.087861300, 0.505103588, 0.021506786
0.228629827, 10.777662506, 0.088322163, 0.499887943, 0.008615017
0.247968435, 10.579827845, 0.094126940, 0.516265154, 0.016153097
0.254712820, 11.110780524, 0.103206158, 0.536442518, 0.015964985
0.264684200, 10.913632018, 0.110652447, 0.548700333, 0.013115883
0.279841185, 11.130836316, 0.113482714, 0.564936876, 0.011776924
0.294682026, 11.504912716, 0.110095024, 0.551013947, 0.019420147
0.327841043, 11.024195406, 0.110629082, 0.559463263, 0.018981934
0.359277487, 10.630334913, 0.109911680, 0.572705269, 0.018829107
0.375333071, 11.129677283, 0.118055105, 0.594977617, 0.018148184
0.406603813, 10.551049302, 0.110514879, 0.604112148, 0.018707991
0.413455248, 10.686785022, 0.134892225, 0.695926189, 0.018918037
0.429056644, 11.042798546, 0.142777681, 0.718077183, 0.018681049
0.465304613, 10.821917729, 0.150880098, 0.767468214, 0.019125938
0.482815027, 11.138311434, 0.162817955, 0.812204361, 0.019138098
0.494199991, 11.178565400, 0.162158728, 0.836487055, 0.018714190
0.517664433, 10.951153413, 0.164900541, 0.868808031, 0.018573999
0.517554045, 11.149672183, 0.170203447, 0.907148123, 0.017924070
0.542925596, 11.148121626, 0.171074152, 0.943619728, 0.010566950
0.560570240, 11.461186043, 0.164779425, 0.951283693, 0.029242039
0.561198711, 12.024202732, 0.167081118, 0.957884312, 0.041275024
0.587249994, 11.930994170, 0.163285255, 0.949490786, 0.039389133
0.609665871, 11.739812875, 0.163623095, 0.949870825, 0.039758205
0.625245094, 12.248809664, 0.162657022, 0.944928169, 0.039371967
0.655973911, 10.937456845, 0.164895058, 0.949570417, 0.038789034
0.667435169, 11.070502761, 0.177121162, 0.978003979, 0.038932085
0.693802834, 11.488150319, 0.162651062, 0.949138403, 0.039502859
0.696460009, 11.337052798, 0.185847044, 0.979570866, 0.038592100
0.750427008, 10.913632018, 0.173003674, 0.971838713, 0.038810015
0.737774372, 11.334381202, 0.172326326, 0.972354412, 0.039074898
0.784888506, 10.830690479, 0.175431490, 0.974324703, 0.038912058
0.779584646, 11.470342419, 0.184254646, 0.985606194, 0.038789034
0.811795950, 11.053584140, 0.224470377, 1.047723293, 0.039285183
0.820045710, 14.898636563, 0.173352957, 0.929301023, 0.036947012
0.887566328, 15.364813873, 0.151575327, 0.864556074, 0.034846067
0.863640547, 16.649824615, 0.164650440, 0.865755320, 0.034702063
0.831948519, 17.374880646, 0.166430712, 0.868973732, 0.034701109
0.855939150, 17.549215853, 0.146861792, 0.819112778, 0.033586979
0.787183762, 18.921699226, 0.134818077, 0.791756868, 0.033330917
0.772857666, 20.922185979, 0.138698101, 0.794727802, 0.033252001
0.757377148, 19.915949296, 0.130908966, 0.751362324, 0.031484842
0.762113094, 19.938240035, 0.125151634, 0.732031584, 0.030966997
0.732786655, 22.245456304, 0.133346558, 0.748558044, 0.031369209
0.728538036, 21.687752609, 0.127702236, 0.726344109, 0.030910969
0.698963642, 23.206606845, 0.147532940, 0.776663780, 0.032150030
0.719343185, 22.267083330, 0.136810780, 0.778103352, 0.032000065
0.735608339, 21.247521027, 0.156334639, 0.841487646, 0.033619165
0.747354031, 21.008544999, 0.135593891, 0.737766266, 0.030953884
0.707025051, 22.135910600, 0.138211489, 0.772557259, 0.031772137
0.744388103, 20.746210036, 0.137838602, 0.772851229, 0.031814098
0.741747618, 21.458436881, 0.160959959, 0.775117397, 0.032420158
0.738092661, 22.604574372, 0.140817881, 0.790410757, 0.032342911
0.715601444, 22.518323625, 0.141360521, 0.781968117, 0.032460928
0.754445076, 22.208478979, 0.156089067, 0.779089451, 0.030647993
0.710121393, 24.985980960, 0.135423899, 0.749831676, 0.031384945
0.772969723, 22.613607912, 0.134085417, 0.742196321, 0.031183004
0.791945457, 22.303739090, 0.137278318, 0.744244099, 0.031126976
0.803663254, 21.786974089, 0.136107922, 0.748054981, 0.031512022
0.836672783, 21.226423067, 0.133578539, 0.746139288, 0.030426025
0.863459587, 20.141546628, 0.128843784, 0.754920006, 0.030909061
0.834890842, 19.969282300, 0.158391953, 0.826215506, 0.032859802
0.858372688, 21.033350103, 0.142770052, 0.779829979, 0.031186819
0.905037642, 18.877882665, 0.137566805, 0.749327660, 0.031123161
0.865394831, 20.464627217, 0.151267529, 0.818675756, 0.032860994
0.928248167, 20.011238937, 0.130905390, 0.758599281, 0.031148911
0.925925016, 18.497457301, 0.137033939, 0.770374537, 0.031116962
0.929537296, 18.575323285, 0.126338959, 0.738555193, 0.029823065
0.976328611, 17.510243860, 0.157460213, 0.829994202, 0.032737017
0.964616776, 18.074825106, 0.134845495, 0.781148911, 0.031996965
1.048585653, 15.860845292, 0.130655766, 0.744023561, 0.030542850
1.022255898, 16.723926755, 0.149199963, 0.786718845, 0.031147003
1.056536436, 16.255644371, 0.148102045, 0.793850660, 0.031254053
1.000054836, 17.820349141, 0.134317875, 0.765521288, 0.030408144
1.078108072, 16.464310455, 0.154500961, 0.805628777, 0.031289101
1.074345350, 17.486053605, 0.129907370, 0.747684717, 0.030561924
1.100832701, 16.309940098, 0.167700529, 0.842907190, 0.032315969
1.078490496, 17.441034665, 0.147735596, 0.794589996, 0.031636000
1.168316126, 16.971177216, 0.155456781, 0.807990074, 0.031234026
2.509935617, 7.701165365, 0.162008286, 0.831686497, 0.031755924
1.172097921, 16.337917882, 0.135709524, 0.786628008, 0.043861866
