0.019452810, 12.094650020,0.004379272, 0.032976151, 0.000984907
0.019486666, 14.545045079,0.004068375, 0.031699896, 0.000836134
0.019364834, 14.032455387,0.004106283, 0.036354065, 0.000156879
0.019599676, 16.043001766,0.004141092, 0.035861731, 0.000186205
0.020417929, 17.437896386,0.004087925, 0.035241365, 0.000179052
0.024873495, 11.660970426,0.004454613, 0.045386076, 0.000019073
0.024579763, 10.770127060,0.006547689, 0.046018600, 0.000020027
0.024604082, 11.682666808,0.006877184, 0.046336889, 0.000033140
0.030257702, 7.505911999,0.004468679, 0.045263767, 0.000021935
0.030554771, 6.729886469,0.006128788, 0.046143532, 0.000020981
