0.332593441, 22.900643329,0.099033117, 0.713380098, 0.229506969
0.335731268, 25.365884187,0.097028971, 0.682752371, 0.216489792
0.332414389, 25.315337960,0.111816883, 0.654599905, 0.020922899
0.333502293, 23.940313801,0.109192133, 0.648490906, 0.022768021
0.336179018, 24.045860506,0.132278204, 0.597817659, 0.000365973
0.336053848, 23.946092032,0.137555361, 0.612399340, 0.000294924
0.339109898, 24.869327255,0.138853788, 0.621631861, 0.000405073
0.339502335, 23.978612131,0.140364885, 0.617379665, 0.000328064
0.356202126, 21.827033225,0.194247723, 1.069549799, 0.000033855
0.363489866, 21.877915296,0.196794033, 1.069419146, 0.000263929
