0.042836666, 11.687621945,0.004518747, 0.060879707, 0.001244068
0.036011457, 13.818723715,0.005704880, 0.055493116, 0.001132965
0.035121918, 15.753765696,0.006924629, 0.047974110, 0.000541925
0.035714149, 14.276171120,0.007160187, 0.052084684, 0.000752926
0.034207344, 15.479450579,0.006289005, 0.049767256, 0.000555038
0.038943291, 10.859861865,0.006007195, 0.047438622, 0.000663042
0.053040981, 10.051549450,0.008309126, 0.094733238, 0.000112057
0.054958820, 9.759101352,0.011259317, 0.082710981, 0.000036001
0.051504850, 8.017658212,0.010588169, 0.090886116, 0.000036955
0.051895618, 8.641131664,0.010590315, 0.086998224, 0.000030041
